date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:33	124/124	---MCZ	200	added ('OK')	text/plain	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/robots.txt		(from )
10:16:33	11900/11900	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/index.html	(from )
10:16:34	117305/117305	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/css/bootstrap.min.css	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/css/bootstrap.min.css	(from http://getbootstrap.com/)
10:16:35	26158/26158	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/css/docs.min.css	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/css/docs.min.css	(from http://getbootstrap.com/)
10:16:36	2132/2132	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/js/ie-emulation-modes-warning.js	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/js/ie-emulation-modes-warning.js	(from http://getbootstrap.com/)
10:16:36	6140/6140	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/apple-touch-icon.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/apple-touch-icon.png	(from http://getbootstrap.com/)
10:16:37	5430/5430	---M--	200	added ('OK')	image/x-icon	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/favicon.ico	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/favicon.ico	(from http://getbootstrap.com/)
10:16:38	25579/25579	---MC-	200	added ('OK')	text/javascript	date:Wed,%2008%20Apr%202015%2020:30:30%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/bootstrap/www.google-analytics.com/analytics.js	(from http://getbootstrap.com/)
10:16:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Apr%202015%2004:15:45%20GMT	http://getbootstrap.com/getting-started	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/getting-started.6.delayed	(from http://getbootstrap.com/)
10:16:40	69925/69925	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/getting-started/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/getting-started/index.html	(from http://getbootstrap.com/)
10:16:44	302225/302225	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/components/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/components/index.html	(from http://getbootstrap.com/)
10:16:45	306400/306400	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/css/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/css/index.html	(from http://getbootstrap.com/)
10:16:45	143247/143247	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/customize/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/customize/index.html	(from http://getbootstrap.com/)
10:16:46	209901/209901	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/javascript/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/javascript/index.html	(from http://getbootstrap.com/)
10:16:46	6654/6654	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/img/devices.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/img/devices.png	(from http://getbootstrap.com/)
10:16:47	14588/14588	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/img/sass-less.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/img/sass-less.png	(from http://getbootstrap.com/)
10:16:47	3110/3110	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/img/components.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/img/components.png	(from http://getbootstrap.com/)
10:17:10	129392/129392	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202015%2017:31:41%20GMT	http://expo.getbootstrap.com/thumbs/newsweek-thumb.jpg	C:/My%20Web%20Sites/bootstrap/expo.getbootstrap.com/thumbs/newsweek-thumb.jpg	(from http://getbootstrap.com/)
10:17:11	128948/128948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202015%2017:31:41%20GMT	http://expo.getbootstrap.com/thumbs/riot-thumb.jpg	C:/My%20Web%20Sites/bootstrap/expo.getbootstrap.com/thumbs/riot-thumb.jpg	(from http://getbootstrap.com/)
10:17:23	277108/277108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202015%2017:31:41%20GMT	http://expo.getbootstrap.com/thumbs/lyft-thumb.jpg	C:/My%20Web%20Sites/bootstrap/expo.getbootstrap.com/thumbs/lyft-thumb.jpg	(from http://getbootstrap.com/)
10:17:29	18430/18430	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/about/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/about/index.html	(from http://getbootstrap.com/)
10:17:29	11627/11627	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/index.html	(from http://getbootstrap.com/)
10:17:30	35951/35951	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/js/bootstrap.min.js	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/js/bootstrap.min.js	(from http://getbootstrap.com/)
10:17:31	694/694	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/js/ie10-viewport-bug-workaround.js	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/js/ie10-viewport-bug-workaround.js	(from http://getbootstrap.com/)
10:17:42	294637/294637	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202015%2017:31:41%20GMT	http://expo.getbootstrap.com/thumbs/vogue-thumb.jpg	C:/My%20Web%20Sites/bootstrap/expo.getbootstrap.com/thumbs/vogue-thumb.jpg	(from http://getbootstrap.com/)
10:17:42	44121/44121	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/assets/js/docs.min.js	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/assets/js/docs.min.js	(from http://getbootstrap.com/)
10:17:42	3854/3854	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Mar%202015%2019:00:08%20GMT	http://secure.gaug.es/track.js	C:/My%20Web%20Sites/bootstrap/secure.gaug.es/track.js	(from http://getbootstrap.com/)
10:17:43	118102/118102	---M-Z	200	added ('OK')	application/javascript	etag:%221fc8f0a24e94b00e97523b7689273884+gzip%22	https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/bootstrap/platform.twitter.com/widgets.js	(from http://getbootstrap.com/)
10:17:45	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/fonts/glyphicons-halflings-regular.eot	(from http://getbootstrap.com/dist/css/bootstrap.min.css)
10:17:47	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/fonts/glyphicons-halflings-regulard41d.eot	(from http://getbootstrap.com/dist/css/bootstrap.min.css)
10:17:47	23424/23424	---M--	200	added ('OK')	application/x-font-woff	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/fonts/glyphicons-halflings-regular.woff	(from http://getbootstrap.com/dist/css/bootstrap.min.css)
10:17:49	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/fonts/glyphicons-halflings-regular.svg	(from http://getbootstrap.com/dist/css/bootstrap.min.css)
10:17:50	18028/18028	---M--	200	added ('OK')	application/font-woff2	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/fonts/glyphicons-halflings-regular.woff2	(from http://getbootstrap.com/dist/css/bootstrap.min.css)
10:17:50	2957/2957	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/starter-template/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/starter-template/index.html	(from http://getbootstrap.com/getting-started/)
10:17:50	45404/45404	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/dist/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/dist/fonts/glyphicons-halflings-regular.ttf	(from http://getbootstrap.com/dist/css/bootstrap.min.css)
10:17:51	22571/22571	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/starter-template.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/starter-template.jpg	(from http://getbootstrap.com/getting-started/)
10:17:51	26359/26359	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/theme/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/theme/index.html	(from http://getbootstrap.com/getting-started/)
10:17:52	6489/6489	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/grid/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/grid/index.html	(from http://getbootstrap.com/getting-started/)
10:17:53	4830/4830	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/jumbotron/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/jumbotron/index.html	(from http://getbootstrap.com/getting-started/)
10:18:03	85405/85405	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/theme.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/theme.jpg	(from http://getbootstrap.com/getting-started/)
10:18:04	3302/3302	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/jumbotron-narrow/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/jumbotron-narrow/index.html	(from http://getbootstrap.com/getting-started/)
10:18:05	68573/68573	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/jumbotron-narrow.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/jumbotron-narrow.jpg	(from http://getbootstrap.com/getting-started/)
10:18:05	99951/99951	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/grid.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/grid.jpg	(from http://getbootstrap.com/getting-started/)
10:18:06	4275/4275	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/navbar/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/navbar/index.html	(from http://getbootstrap.com/getting-started/)
10:18:07	101076/101076	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/jumbotron.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/jumbotron.jpg	(from http://getbootstrap.com/getting-started/)
10:18:07	4290/4290	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/navbar-static-top/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/navbar-static-top/index.html	(from http://getbootstrap.com/getting-started/)
10:18:09	4286/4286	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/navbar-fixed-top/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/navbar-fixed-top/index.html	(from http://getbootstrap.com/getting-started/)
10:18:09	40956/40956	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/navbar.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/navbar.jpg	(from http://getbootstrap.com/getting-started/)
10:18:10	2997/2997	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/cover/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/cover/index.html	(from http://getbootstrap.com/getting-started/)
10:18:11	39654/39654	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/navbar-static.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/navbar-static.jpg	(from http://getbootstrap.com/getting-started/)
10:18:12	37932/37932	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/navbar-fixed.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/navbar-fixed.jpg	(from http://getbootstrap.com/getting-started/)
10:18:12	11191/11191	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/carousel/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/carousel/index.html	(from http://getbootstrap.com/getting-started/)
10:18:13	9559/9559	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/blog/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/blog/index.html	(from http://getbootstrap.com/getting-started/)
10:18:14	36580/36580	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/cover.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/cover.jpg	(from http://getbootstrap.com/getting-started/)
10:18:15	9076/9076	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/dashboard/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/dashboard/index.html	(from http://getbootstrap.com/getting-started/)
10:18:18	13596/13596	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/sign-in.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/sign-in.jpg	(from http://getbootstrap.com/getting-started/)
10:18:19	2185/2185	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/signin/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/signin/index.html	(from http://getbootstrap.com/getting-started/)
10:18:22	82270/82270	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/carousel.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/carousel.jpg	(from http://getbootstrap.com/getting-started/)
10:18:23	4141/4141	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/justified-nav/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/justified-nav/index.html	(from http://getbootstrap.com/getting-started/)
10:18:28	25002/25002	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/sticky-footer.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/sticky-footer.jpg	(from http://getbootstrap.com/getting-started/)
10:18:29	1981/1981	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/sticky-footer/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/sticky-footer/index.html	(from http://getbootstrap.com/getting-started/)
10:18:30	105325/105325	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/dashboard.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/dashboard.jpg	(from http://getbootstrap.com/getting-started/)
10:18:30	122280/122280	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/blog.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/blog.jpg	(from http://getbootstrap.com/getting-started/)
10:18:31	79037/79037	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/justified-nav.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/justified-nav.jpg	(from http://getbootstrap.com/getting-started/)
10:18:31	4006/4006	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/sticky-footer-navbar/index.html	(from http://getbootstrap.com/getting-started/)
10:18:31	5559/5559	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/non-responsive/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/non-responsive/index.html	(from http://getbootstrap.com/getting-started/)
10:18:33	7065/7065	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/offcanvas/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/offcanvas/index.html	(from http://getbootstrap.com/getting-started/)
10:18:33	39249/39249	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/sticky-footer-navbar.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/sticky-footer-navbar.jpg	(from http://getbootstrap.com/getting-started/)
10:18:34	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Apr%202015%2004:17:40%20GMT	http://getbootstrap.com/migration	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/migration.2b.delayed	(from http://getbootstrap.com/getting-started/)
10:18:36	25146/25146	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/migration/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/migration/index.html	(from http://getbootstrap.com/getting-started/)
10:18:36	19608/19608	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/browser-bugs/	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/browser-bugs/index.html	(from http://getbootstrap.com/getting-started/)
10:18:37	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Apr%202015%2004:17:43%20GMT	http://getbootstrap.com/components	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/components.2c.delayed	(from http://getbootstrap.com/css/)
10:18:37	61060/61060	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/non-responsive.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/non-responsive.jpg	(from http://getbootstrap.com/getting-started/)
10:18:40	112527/112527	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/examples/screenshots/offcanvas.jpg	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/examples/screenshots/offcanvas.jpg	(from http://getbootstrap.com/getting-started/)
10:18:42	127352/127352	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/css/bootstrap.css	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/css/bootstrap.css	(from http://getbootstrap.com/2.3.2/)
10:18:42	22111/22111	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/css/bootstrap-responsive.css	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/css/bootstrap-responsive.css	(from http://getbootstrap.com/2.3.2/)
10:18:43	24502/24502	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/css/docs.css	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/css/docs.css	(from http://getbootstrap.com/2.3.2/)
10:18:44	817/817	---MCZ	200	added ('OK')	text/css	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.css	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.css	(from http://getbootstrap.com/2.3.2/)
10:18:47	16780/16780	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-144-precomposed.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-144-precomposed.png	(from http://getbootstrap.com/2.3.2/)
10:18:48	5681/5681	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-72-precomposed.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-72-precomposed.png	(from http://getbootstrap.com/2.3.2/)
10:18:48	4026/4026	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-57-precomposed.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-57-precomposed.png	(from http://getbootstrap.com/2.3.2/)
10:18:49	2711/2711	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/ico/favicon.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/ico/favicon.png	(from http://getbootstrap.com/2.3.2/)
10:18:51	11627/11627	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/index.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/index-2.html	(from http://getbootstrap.com/2.3.2/)
10:18:51	11392/11392	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-114-precomposed.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-114-precomposed.png	(from http://getbootstrap.com/2.3.2/)
10:18:51	19074/19074	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/getting-started.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/getting-started.html	(from http://getbootstrap.com/2.3.2/)
10:18:54	26746/26746	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/scaffolding.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/scaffolding.html	(from http://getbootstrap.com/2.3.2/)
10:18:57	108753/108753	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/components.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/components.html	(from http://getbootstrap.com/2.3.2/)
10:18:57	92729/92729	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/javascript.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/javascript.html	(from http://getbootstrap.com/2.3.2/)
10:18:57	95903/95903	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/base-css.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/base-css.html	(from http://getbootstrap.com/2.3.2/)
10:18:58	8047/8047	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/customize.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/customize.html	(from http://getbootstrap.com/2.3.2/)
10:19:03	13853/13853	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/extend.html	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/extend.html	(from http://getbootstrap.com/2.3.2/)
10:19:06	10572/10572	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/img/bs-docs-responsive-illustrations.png	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/img/bs-docs-responsive-illustrations.png	(from http://getbootstrap.com/2.3.2/)
10:19:06	85732/85732	---M--	200	added ('OK')	application/zip	date:Sun,%2012%20Apr%202015%2020:33:55%20GMT	http://getbootstrap.com/2.3.2/assets/bootstrap.zip	C:/My%20Web%20Sites/bootstrap/getbootstrap.com/2.3.2/assets/bootstrap.zip	(from http://getbootstrap.com/2.3.2/)
